0.00 0.00
1.00 0.86
2.00 0.97
3.00 0.96
4.00 0.91
5.00 0.88
6.00 0.84
7.00 0.79
8.00 0.68
9.00 0.64
10.00 0.59
11.00 0.55
12.00 0.54
13.00 0.53
14.00 0.48
15.00 0.39
16.00 0.42
17.00 0.36
18.00 0.34
19.00 0.28
20.00 0.26
21.00 0.25
22.00 0.24
23.00 0.20
24.00 0.14
25.00 0.19
26.00 0.19
27.00 0.20
28.00 0.28
29.00 0.27
30.00 0.22
31.00 0.23
32.00 0.25
33.00 0.25
34.00 0.21
35.00 0.28
36.00 0.26
37.00 0.30
38.00 0.32
39.00 0.25
40.00 0.24
41.00 0.24
42.00 0.25
43.00 0.19
44.00 0.23
45.00 0.29
46.00 0.33
47.00 0.34
48.00 0.32
49.00 0.19
50.00 0.12
51.00 0.20
52.00 0.25
53.00 0.26
54.00 0.28
55.00 0.31
56.00 0.35
57.00 0.30
58.00 0.26
59.00 0.29
60.00 0.33
61.00 0.25
62.00 0.26
63.00 0.28
64.00 0.35
65.00 0.35
66.00 0.39
67.00 0.36
68.00 0.37
69.00 0.36
70.00 0.38
71.00 0.39
72.00 0.47
73.00 0.37
74.00 0.44
75.00 0.35
76.00 0.35
77.00 0.46
78.00 0.35
79.00 0.50
80.00 0.45
81.00 0.45
82.00 0.49
83.00 0.49
84.00 0.47
85.00 0.56
86.00 0.62
87.00 0.70
88.00 0.69
89.00 0.61
90.00 0.78
91.00 0.67
92.00 0.58
93.00 0.52
94.00 0.49
95.00 0.75
96.00 0.68
97.00 0.91
98.00 1.01
99.00 1.00
100.00 1.00
101.00 1.00
102.00 1.00
103.00 1.00
