0.00 0.00
1.00 19.29
2.00 24.26
3.00 24.46
4.00 22.90
5.00 22.38
6.00 21.11
7.00 19.63
8.00 17.16
9.00 15.46
10.00 14.48
11.00 14.90
12.00 12.90
13.00 13.20
14.00 11.50
15.00 9.46
16.00 10.31
17.00 8.76
18.00 8.06
19.00 7.74
20.00 7.44
21.00 6.73
22.00 5.89
23.00 5.55
24.00 3.20
25.00 5.65
26.00 4.97
27.00 4.48
28.00 7.47
29.00 6.71
30.00 5.39
31.00 6.37
32.00 6.21
33.00 6.94
34.00 5.34
35.00 8.23
36.00 6.96
37.00 7.92
38.00 8.36
39.00 6.68
40.00 5.98
41.00 6.43
42.00 6.61
43.00 5.70
44.00 5.78
45.00 8.17
46.00 8.79
47.00 9.20
48.00 8.25
49.00 5.02
50.00 3.12
51.00 5.07
52.00 5.17
53.00 8.42
54.00 7.16
55.00 8.31
56.00 8.78
57.00 8.53
58.00 6.27
59.00 7.08
60.00 8.84
61.00 6.00
62.00 7.26
63.00 8.07
64.00 8.86
65.00 9.19
66.00 9.95
67.00 9.47
68.00 9.49
69.00 10.25
70.00 9.94
71.00 9.45
72.00 12.47
73.00 9.94
74.00 11.18
75.00 8.78
76.00 9.61
77.00 10.95
78.00 10.12
79.00 12.27
80.00 12.12
81.00 11.40
82.00 12.26
83.00 10.31
84.00 11.00
85.00 12.27
86.00 14.69
87.00 16.07
88.00 15.63
89.00 15.72
90.00 18.37
91.00 15.70
92.00 15.31
93.00 13.68
94.00 13.06
95.00 18.75
96.00 15.00
97.00 18.65
98.00 22.73
99.00 22.31
100.00 22.25
101.00 21.18
102.00 21.18
103.00 21.18
