0.00 0.00
1.00 19.80
2.00 24.77
3.00 25.29
4.00 25.03
5.00 23.80
6.00 22.66
7.00 19.64
8.00 18.32
9.00 18.03
10.00 16.92
11.00 15.94
12.00 14.55
13.00 12.26
14.00 12.91
15.00 10.93
16.00 9.80
17.00 8.98
18.00 9.45
19.00 7.83
20.00 6.16
21.00 7.63
22.00 6.43
23.00 5.83
24.00 5.77
25.00 6.05
26.00 6.77
27.00 5.64
28.00 7.55
29.00 6.05
30.00 6.38
31.00 6.98
32.00 6.50
33.00 5.03
34.00 5.75
35.00 7.12
36.00 6.96
37.00 6.09
38.00 5.44
39.00 7.23
40.00 4.52
41.00 4.76
42.00 5.01
43.00 4.02
44.00 5.45
45.00 7.73
46.00 5.20
47.00 7.38
48.00 7.79
49.00 7.81
50.00 6.21
51.00 4.14
52.00 4.45
53.00 6.81
54.00 4.91
55.00 5.96
56.00 7.51
57.00 8.82
58.00 10.57
59.00 8.43
60.00 8.72
61.00 8.43
62.00 8.91
63.00 7.05
64.00 9.42
65.00 9.97
66.00 9.89
67.00 10.90
68.00 10.10
69.00 9.09
70.00 6.08
71.00 6.34
72.00 6.88
73.00 9.22
74.00 9.03
75.00 10.45
76.00 10.62
77.00 12.88
78.00 13.00
79.00 11.80
80.00 11.98
81.00 13.39
82.00 12.33
83.00 10.64
84.00 12.59
85.00 12.79
86.00 10.42
87.00 13.04
88.00 15.91
89.00 15.65
90.00 13.47
91.00 16.95
92.00 18.15
93.00 15.78
94.00 14.46
95.00 16.72
96.00 17.28
97.00 20.41
98.00 24.06
99.00 23.83
100.00 23.80
101.00 25.95
102.00 25.95
