1 8.33
2 9.57
3 10.63
4 11.03
5 12.48
6 12.59
7 13.64
8 14.75
9 14.78
10 15.72
11 16.85
12 17.37
13 18.11
14 18.76
15 19.07
16 19.91
17 20.96
18 21.02
19 22.28
20 22.87
21 23.33
22 23.80
23 24.93
24 25.53
25 25.85
26 26.05
27 26.80
28 27.65
29 28.11
30 28.78
31 28.97
32 29.44
33 30.08
34 31.13
35 31.28
36 32.36
37 32.58
38 33.53
39 34.61
40 34.79
41 35.93
42 36.53
43 37.01
44 37.92
45 38.20
46 38.90
47 39.58
48 40.47
49 41.79
50 42.31
51 43.33
52 43.81
53 45.14
54 45.46
55 46.37
56 47.31
57 47.95
58 48.94
59 49.54
60 50.53
61 51.08
62 51.87
63 53.27
64 54.49
65 54.60
66 55.70
67 56.92
68 57.98
69 59.07
70 60.18
71 61.34
72 62.20
73 62.80
74 63.72
75 64.88
76 66.06
77 67.26
78 68.63
79 70.06
80 71.17
81 72.22
82 73.43
83 74.81
84 76.63
85 77.79
86 79.06
87 80.24
88 81.44
89 82.86
90 84.45
91 85.89
92 86.94
93 88.30
94 89.96
95 91.56
96 93.63
97 95.82
98 98.81
99 103.39
100 106.33
