1 6.54
2 8.29
3 9.64
4 10.74
5 12.09
6 13.24
7 13.70
8 14.56
9 15.76
10 16.72
11 17.42
12 17.62
13 18.72
14 19.88
15 20.33
16 20.85
17 21.22
18 21.96
19 22.61
20 22.68
21 23.41
22 24.26
23 24.92
24 25.28
25 26.28
26 26.63
27 27.39
28 28.80
29 29.81
30 29.95
31 30.74
32 31.51
33 32.04
34 32.87
35 33.19
36 34.09
37 34.16
38 35.17
39 35.60
40 36.21
41 37.38
42 38.42
43 38.79
44 39.39
45 39.79
46 40.62
47 40.82
48 41.90
49 43.04
50 43.13
51 44.25
52 44.59
53 46.09
54 46.29
55 47.04
56 48.03
57 49.18
58 49.55
59 50.42
60 51.51
61 51.68
62 52.67
63 54.23
64 55.86
65 57.26
66 57.75
67 58.45
68 58.79
69 60.05
70 60.66
71 61.73
72 62.82
73 63.96
74 65.07
75 66.19
76 67.37
77 68.14
78 69.00
79 69.88
80 70.97
81 72.07
82 73.18
83 74.23
84 75.39
85 76.80
86 77.80
87 78.89
88 80.24
89 81.43
90 82.79
91 84.53
92 86.05
93 87.74
94 89.04
95 90.82
96 92.21
97 93.50
98 95.22
99 100.47
100 103.43
