63.27 74
33.14 37
86.12 93
35.70 41
68.75 79
14.12 6
36.76 42
49.58 59
15.81 8
33.94 38
22.31 18
22.51 19
32.75 36
62.21 73
20.26 15
41.85 50
101.34 99
18.26 12
27.91 28
21.43 17
19.16 13
32.69 35
30.18 32
79.35 88
24.44 22
91.51 96
18.14 11
29.00 30
46.51 56
13.43 5
70.60 81
17.21 10
41.63 49
76.03 86
72.53 83
48.57 58
66.43 77
25.82 24
73.43 84
15.03 7
24.44 23
84.86 92
12.44 4
46.31 55
21.07 16
57.45 67
56.75 66
59.42 70
38.84 45
50.78 60
52.82 62
29.79 31
55.59 65
64.39 75
23.26 20
9.03 1
10.17 2
89.97 95
53.60 63
34.18 39
11.44 3
81.92 90
74.86 85
28.53 29
30.64 33
61.21 72
80.65 89
69.82 80
26.01 25
40.08 47
37.71 44
42.98 51
27.18 27
104.34 100
93.33 97
45.53 54
67.65 78
40.83 48
44.25 53
58.47 68
60.52 71
58.86 69
27.12 26
37.23 43
83.22 91
23.59 21
39.73 46
20.06 14
54.53 64
43.96 52
35.37 40
71.93 82
65.49 76
88.07 94
96.71 98
47.58 57
31.92 34
77.22 87
51.69 61
17.15 9
