95.10 96
63.25 74
28.05 28
33.23 37
83.37 90
12.19 5
29.19 30
68.50 79
15.18 9
37.35 43
30.84 33
72.58 82
61.67 72
103.87 99
66.38 77
86.33 92
10.45 3
22.55 20
43.07 51
39.66 46
47.92 57
17.04 12
76.96 86
50.10 59
62.18 73
46.18 55
78.22 87
16.75 11
58.24 68
19.48 15
93.85 95
92.01 94
40.60 48
20.94 17
25.94 25
22.09 19
23.40 21
96.31 97
100.63 98
67.64 78
28.48 29
73.69 83
38.67 45
31.83 35
80.34 88
9.45 2
26.75 26
24.82 23
21.38 18
42.40 50
84.94 91
40.18 47
60.74 71
32.77 36
49.11 58
44.33 52
59.03 69
54.02 64
19.20 14
29.62 31
38.65 44
45.33 54
75.82 85
47.01 56
15.97 10
64.20 75
35.43 41
14.11 7
65.24 76
13.22 6
45.25 53
25.02 24
20.31 16
70.60 81
41.50 49
34.66 40
74.69 84
50.93 60
55.86 66
107.35 100
54.85 65
27.34 27
88.21 93
53.52 63
57.08 67
15.05 8
51.25 61
17.81 13
11.45 4
59.44 70
52.48 62
35.87 42
30.04 32
23.55 22
8.40 1
31.20 34
33.66 38
34.06 39
81.50 89
69.49 80
