1 7.52
2 8.70
3 10.03
4 11.54
5 12.69
6 13.71
7 15.03
8 16.01
9 16.04
10 16.99
11 17.98
12 19.28
13 19.95
14 20.36
15 21.30
16 21.46
17 21.59
18 22.82
19 23.33
20 23.39
21 24.11
22 24.62
23 25.35
24 26.02
25 26.85
26 26.87
27 27.48
28 28.45
29 29.61
30 30.82
31 31.37
32 31.86
33 32.49
34 32.82
35 33.82
36 34.68
37 34.78
38 35.73
39 37.05
40 37.49
41 38.20
42 39.22
43 40.17
44 41.09
45 41.92
46 42.86
47 43.92
48 43.98
49 45.34
50 45.83
51 46.40
52 47.07
53 48.23
54 49.26
55 49.79
56 50.58
57 51.61
58 52.00
59 53.03
60 54.21
61 54.70
62 55.08
63 55.65
64 56.14
65 57.25
66 58.56
67 59.51
68 59.98
69 60.87
70 62.04
71 63.11
72 64.27
73 65.22
74 66.30
75 67.00
76 67.79
77 69.12
78 70.15
79 70.99
80 72.18
81 73.04
82 73.74
83 74.61
84 75.70
85 76.93
86 78.22
87 79.20
88 80.21
89 81.39
90 83.08
91 84.43
92 86.03
93 87.28
94 90.77
95 93.80
96 96.74
97 98.44
98 100.39
99 105.21
100 108.26
