8.10 2
17.94 14
15.38 10
78.82 87
58.31 68
65.80 75
69.84 79
28.03 28
32.09 35
71.19 80
66.52 76
86.32 92
41.26 48
43.62 51
27.02 27
62.31 72
15.34 9
79.92 88
53.60 64
46.41 54
35.76 39
38.77 44
16.78 12
42.60 50
7.00 1
48.73 58
45.43 53
38.41 43
64.48 74
21.51 18
12.85 7
20.71 17
56.98 67
50.40 60
25.37 24
28.93 30
38.19 42
33.11 36
82.62 90
81.24 89
31.94 34
84.43 91
24.10 21
24.39 22
55.96 66
59.82 70
39.37 45
63.45 73
49.22 59
42.04 49
12.76 6
74.31 83
58.78 69
68.77 78
44.38 52
19.72 16
30.59 32
91.09 94
72.07 81
25.25 23
46.53 55
106.43 100
25.58 25
77.67 86
88.53 93
16.42 11
99.19 98
30.79 33
51.26 61
22.20 19
52.55 63
54.71 65
95.19 96
17.44 13
48.44 57
29.26 31
75.31 84
67.67 77
10.71 4
36.89 41
51.72 62
103.32 99
23.29 20
93.38 95
76.47 85
96.36 97
19.12 15
33.81 37
40.13 47
36.49 40
14.23 8
61.08 71
26.57 26
47.63 56
28.08 29
73.30 82
11.74 5
34.77 38
39.91 46
9.40 3
